cell line	drug	target	log10[IC50 (M)]	log10[GI50 (M)]	log2[HillSlope]	E_max
HCC1954	Nutlin 3a	MDM2	-4.6342	-4.7571	1.0419	0.10274000000000001
HCC1954	Olomoucine II	CDK1	-4.9436	-5.0528	1.7398	0.23861
HCC1954	Oxaliplatin	DNA cross-linker	-5.0375	-5.6019	-0.9127	0.095698
HCC1954	Oxamflatin	HDAC	-5.5292	-5.8578	-0.1912	0.061261
HCC1954	PD173074	FGFR1/3	-5.0157	-5.1428	1.2747	0.058377
HCC1954	PP242 hydrate	MTOR	-8.0526	-8.9641	-1.5816	0.1308
HCC1954	Paclitaxel	TUBB	-7.9811	-8.1129	1.5492	0.07779
HCC1954	SB-715992	KSP	-7.6273	-7.693	1.9323	0.030660000000000003
HCC1954	Sigma AKT1-2 inhibitor	AKT	-5.0225	-5.1425	1.2104	0.012998
HCC1954	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.1552	-5.2709	1.2513	0.096833
HCC1954	TCS2312 dihydrochloride	CHK1	-5.4278	-5.5449	1.8168	0.29493
HCC1954	Tamoxifen	ESR1	-4.3094	-4.5234	0.4287	0.16122999999999998
HCC1954	Temsirolimus	MTOR	-5.6974	NaN	-1.9579	0.25361
HCC1954	Topotecan	TOP1	-6.2793	-6.5495	0.5092	0.068605
HCC1954	Trichostatin A	HDAC	-4.8614	-5.0142	0.9355	0.022281
HCC1954	Triciribine	AKT	-4.4776	-4.9238	-1.2728	0.53414
HCC1954	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
HCC1954	Valproic acid	HDAC	-2.3553	-2.5204	0.6781	0.12372999999999999
HCC1954	Vinorelbine	TUBB	-8.1427	-8.3181	1.5680	0.1842
HCC1954	Vorinostat	HDAC	-3.7033	-4.0119	-0.1979	0.026545
HCC1954	XRP44X	ELK3	-6.3213	-6.4332	1.3179	0.1535
HCC1954	Z-Leu-Leu-Leu-al	Proteasome	-6.4337	-6.5176	1.5840	0.1372
HCC1954	Z-Leu-Leu-Norvalinal	Proteasome	-6.1454	-6.2118	1.7373	0.0072383
HCC202	17-AAG	HSP90	-6.112	-7.822	-1.1172	0.22321999999999997
HCC202	5-FU	TYMS	-2.8154	-4.7867	-0.6236	0.2636
HCC202	5-FUdR	TYMS	NaN	NaN	NaN	NaN
HCC202	AG1478	EGFR	-4.8364	-5.8491	-0.0286	0.26293
HCC202	BIBW2992	EGFR/HER2	NaN	NaN	NaN	NaN
HCC202	Baicalein	Lipoxygenase	-3.804	-4.1598	1.2898	0.46275
HCC202	Bortezomib	Proteasome	-7.437	-7.6511	1.9996	0.02528
HCC202	Bosutinib	Src	NaN	NaN	NaN	NaN
HCC202	CGC-11047	Polyamine analogue	-3.2354	-5.2705	-0.1101	0.1452
HCC202	CGC-11144	Polyamine analogue	-6.2345	-6.457000000000001	2.0000	0.00417
HCC202	CPT-11	TOP1	NaN	NaN	NaN	NaN
HCC202	Carboplatin	DNA cross-linker	-3.9454	-4.6154	0.5568	0.062372000000000004
HCC202	Cisplatin	DNA cross-linker	-4.8572	-6.2173	0.4060	0.10107999999999999
HCC202	Docetaxel	TUBB	-5.8641	-8.318999999999999	-0.1820	0.49398000000000003
HCC202	Doxorubicin	TOP2	NaN	NaN	NaN	NaN
HCC202	Epirubicin	TOP2	-5.9110000000000005	-6.4194	1.4348	0.061377999999999995
HCC202	Erlotinib	EGFR	-4.1759	-4.4598	0.5291	0.65571
HCC202	Etoposide	TOP2	-4.9024	-6.0146	0.1814	0.39739
HCC202	Everolimus	MTOR	NaN	NaN	NaN	NaN
HCC202	Fascaplysin	CDK4	-7.14	-7.3198	1.9939	0.006802
HCC202	GSK1059615	PI3K	-6.3348	-7.0861	0.3132	0.2172
HCC202	GSK1070916	AURK	-4.8108	-5.8427	-0.2557	0.34465
HCC202	GSK1120212	MEK	NaN	NaN	NaN	NaN
HCC202	GSK1838705A	IGF1R	-4.8555	-5.1129	1.4895	0.012195999999999999
HCC202	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
HCC202	GSK2126458A	PI3K	-8.0068	-8.9423	-0.0023	0.07599500000000001
HCC202	GSK461364	PLK1	NaN	NaN	NaN	NaN
HCC202	GSK923295	CENPE	-5.6744	-7.9337	-0.7561	0.436
HCC202	Gefitinib	EGFR	-4.9372	-6.0592	-0.3073	0.298
HCC202	Geldanamycin	HSP90	-6.5325	-7.9531	-0.0029	0.43781000000000003
HCC202	Gemcitabine	DNA replication	NaN	NaN	NaN	NaN
HCC202	IKK 16	IKK	-5.0356	-5.2964	1.9996	0.0079773
HCC202	Ibandronate sodium salt	FDPS	NaN	NaN	NaN	NaN
HCC202	Imatinib	ABL/KIT/PDGFR	-4.5184	-4.8428	1.2054	0.0011745999999999998
HCC202	Ixabepilone	TUBB	-7.3593	-8.4631	-0.1544	0.19180999999999998
HCC202	LBH589	HDAC	NaN	NaN	NaN	NaN
HCC202	Lestaurtinib	FLT3/JAK2/TrkA	NaN	NaN	NaN	NaN
HCC202	MG-132	Proteasome	NaN	NaN	NaN	NaN
HCC202	MLN4924	NAE1	NaN	NaN	NaN	NaN
HCC202	NSC663284	CDC25	NaN	NaN	NaN	NaN
HCC202	NU6102	CDK1/2	NaN	NaN	NaN	NaN
HCC202	Nutlin 3a	MDM2	-4.2657	-4.3683	2.0000	0.30426
HCC202	Olomoucine II	CDK1	NaN	NaN	NaN	NaN
HCC202	Oxaliplatin	DNA cross-linker	-4.3642	-5.2809	0.0243	0.06378400000000001
HCC202	Oxamflatin	HDAC	NaN	NaN	NaN	NaN
HCC202	PD173074	FGFR1/3	NaN	NaN	NaN	NaN
HCC202	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
HCC202	Paclitaxel	TUBB	-4.4776	-8.0799	-0.4245	0.50235
HCC202	SB-715992	KSP	-7.6062	-8.1286	0.5782	0.15320999999999999
HCC202	Sigma AKT1-2 inhibitor	AKT	NaN	NaN	NaN	NaN
HCC202	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.8721	-5.0692	1.7870	0
HCC202	TCS2312 dihydrochloride	CHK1	NaN	NaN	NaN	NaN
HCC202	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
HCC202	Temsirolimus	MTOR	NaN	NaN	NaN	NaN
HCC202	Topotecan	TOP1	-4.7767	-6.4536	-0.9683	0.31163
HCC202	Trichostatin A	HDAC	-5.6001	-5.9612	1.1077	0.0149
HCC202	Triciribine	AKT	-6.24	-7.7822	-0.6504	0.26097
HCC202	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
HCC202	Valproic acid	HDAC	NaN	NaN	NaN	NaN
HCC202	Vinorelbine	TUBB	-5.7988	NaN	-1.3741	0.21388000000000001
HCC202	Vorinostat	HDAC	-4.3324	-4.7003	1.0779	0.010843
HCC202	XRP44X	ELK3	NaN	NaN	NaN	NaN
HCC202	Z-Leu-Leu-Leu-al	Proteasome	-6.2507	-6.8778	0.9848	0.28852
HCC202	Z-Leu-Leu-Norvalinal	Proteasome	-6.0129	-6.5191	1.1795	0.19973
HCC2185	17-AAG	HSP90	-6.4227	-7.0748	0.7604	0.298
HCC2185	5-FU	TYMS	-1.7167	-3.3415	0.6098	0.53722
HCC2185	5-FUdR	TYMS	-2.301	-3.8435	-0.9293	0.61258
HCC2185	AG1478	EGFR	NaN	NaN	NaN	NaN
HCC2185	BIBW2992	EGFR/HER2	-5.3083	-5.8544	0.3640	0.033711
HCC2185	Baicalein	Lipoxygenase	-3.7773	-4.5721	1.5140	0.70053
HCC2185	Bortezomib	Proteasome	-7.0811	-7.7137	0.6079	0.2088
HCC2185	Bosutinib	Src	-4.0268	-5.3078	1.3134	0.58992
HCC2185	CGC-11047	Polyamine analogue	-2.8409	-4.3514	0.4699	0.16253
HCC2185	CGC-11144	Polyamine analogue	-6.0965	-6.6935	0.4473	0.023976
HCC2185	CPT-11	TOP1	-4.0696	-5.8406	-0.2939	0.6985
HCC2185	Carboplatin	DNA cross-linker	-3.9499	-4.7448	0.1890	0.058388
HCC2185	Cisplatin	DNA cross-linker	-4.869	-5.602	0.2594	0.0394
HCC2185	Docetaxel	TUBB	-5.0	-8.5299	1.5031	0.65593
HCC2185	Doxorubicin	TOP2	NaN	NaN	NaN	NaN
HCC2185	Epirubicin	TOP2	-5.5878	-6.8186	-0.4112	0.040809
HCC2185	Erlotinib	EGFR	NaN	NaN	NaN	NaN
HCC2185	Etoposide	TOP2	-3.5334	-5.0698	-0.8176	0.48817
HCC2185	Everolimus	MTOR	NaN	NaN	NaN	NaN
HCC2185	Fascaplysin	CDK4	-6.4913	-6.849	0.8568	0
HCC2185	GSK1059615	PI3K	-5.8904	-6.8382	-0.1135	0.11122
HCC2185	GSK1070916	AURK	-4.7028	-6.4154	-1.0067	0.43211000000000005
HCC2185	GSK1120212	MEK	NaN	NaN	NaN	NaN
HCC2185	GSK1838705A	IGF1R	-5.1059	-5.6371	0.9343	0.23210999999999998
HCC2185	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
HCC2185	GSK2126458A	PI3K	NaN	NaN	NaN	NaN
HCC2185	GSK461364	PLK1	-4.4776	-8.1186	1.6299	0.58775
HCC2185	GSK923295	CENPE	-4.4776	-7.1458	1.9989	0.5961
HCC2185	Gefitinib	EGFR	-4.4776	-5.0407	0.4500	0.58702
HCC2185	Geldanamycin	HSP90	-7.5465	-7.8857	1.5115	0.3693
HCC2185	Gemcitabine	DNA replication	-3.8416	-7.5856	1.0892	0.72775
HCC2185	IKK 16	IKK	-5.1937	-5.3778	1.2833	0.0033211999999999994
HCC2185	Ibandronate sodium salt	FDPS	-3.7133	-4.926	0.4789	0.43754
HCC2185	Imatinib	ABL/KIT/PDGFR	-4.4872	-4.7372	1.6508	0
HCC2185	Ixabepilone	TUBB	NaN	NaN	NaN	NaN
HCC2185	LBH589	HDAC	-6.8798	-7.1914	1.2591	0.014641999999999999
HCC2185	Lestaurtinib	FLT3/JAK2/TrkA	-5.2455	-5.5452	1.4766	0.076412
HCC2185	MG-132	Proteasome	-6.4975	-6.7732	1.6409	0.091311
HCC2185	MLN4924	NAE1	-4.1759	-4.8044	1.9989	0.75931
HCC2185	NSC663284	CDC25	-5.7151	-5.9299	1.6348	0.0035186
HCC2185	NU6102	CDK1/2	-4.6126	-4.7987	1.9982	0.17015999999999998
HCC2185	Nutlin 3a	MDM2	-4.2261	-4.7421	0.6239	0.45665
HCC2185	Olomoucine II	CDK1	-4.5501	-5.1338	1.0264	0.40126
HCC2185	Oxaliplatin	DNA cross-linker	-4.6773	-5.4959	0.1699	0.042974
HCC2185	Oxamflatin	HDAC	-5.8699	-6.4501	0.2957	0.008648200000000002
HCC2185	PD173074	FGFR1/3	-4.4776	-4.553999999999999	1.2455	0.7354
HCC2185	PP242 hydrate	MTOR	-7.4396	-9.6944	-1.1979	0.31272
HCC2185	Paclitaxel	TUBB	-4.4776	-8.2188	1.7459	0.5784
HCC2185	SB-715992	KSP	-6.0073	-7.4041	-1.2884	0.26171
HCC2185	Sigma AKT1-2 inhibitor	AKT	-4.9313	-5.8682	-0.1027	0.19143
HCC2185	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.7911	-4.9707	1.3623	0.0024684
HCC2185	TCS2312 dihydrochloride	CHK1	-4.92	-5.8538	1.5408	0.42208999999999997
HCC2185	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
HCC2185	Temsirolimus	MTOR	-5.343	NaN	-1.7834	0.27266
HCC2185	Topotecan	TOP1	-3.9626	-7.3028	-0.4481	0.54072
HCC2185	Trichostatin A	HDAC	-4.5958	-4.8275	1.7035	0.01525
HCC2185	Triciribine	AKT	-4.4776	-7.6786	-1.0040	0.5090899999999999
HCC2185	VX-680	AURK/FLT3/ABL/JAK2	NaN	NaN	NaN	NaN
HCC2185	Valproic acid	HDAC	-2.4374	-2.9673	1.5200	0.058653
HCC2185	Vinorelbine	TUBB	-4.7912	-5.4939	1.3929	0.059114
HCC2185	Vorinostat	HDAC	-3.8251	-4.2669999999999995	0.8584	0
HCC2185	XRP44X	ELK3	-5.9741	-6.2836	1.9995	0.39485
HCC2185	Z-Leu-Leu-Leu-al	Proteasome	NaN	NaN	NaN	NaN
HCC2185	Z-Leu-Leu-Norvalinal	Proteasome	NaN	NaN	NaN	NaN
HCC3153	17-AAG	HSP90	-6.6153	-6.8203	0.8821	0.24881
HCC3153	5-FU	TYMS	-3.053	-3.498	-0.3586	0.26646
HCC3153	5-FUdR	TYMS	-2.4788	-3.1023	-0.1400	0.45121000000000006
HCC3153	AG1478	EGFR	NaN	NaN	NaN	NaN
HCC3153	BIBW2992	EGFR/HER2	NaN	NaN	NaN	NaN
HCC3153	Baicalein	Lipoxygenase	-4.2463	-4.7078	1.1583	0.45278
HCC3153	Bortezomib	Proteasome	-7.0049	-7.1651	1.2940	0.00784
HCC3153	Bosutinib	Src	-4.6338	-5.2733	1.0300	0.32741
HCC3153	CGC-11047	Polyamine analogue	-4.0547	-5.2434	-1.1219	0.13522
HCC3153	CGC-11144	Polyamine analogue	-6.6419	-6.7766	1.9942	0.011059999999999999
HCC3153	CPT-11	TOP1	NaN	NaN	NaN	NaN
HCC3153	Carboplatin	DNA cross-linker	-4.2518	-4.3946	1.6846	0.15525
HCC3153	Cisplatin	DNA cross-linker	-4.8899	-5.1188	0.7941	0.031092
HCC3153	Docetaxel	TUBB	-7.4961	-8.0029	0.6145	0.40401
HCC3153	Doxorubicin	TOP2	-6.5902	-6.9511	0.1336	0.30258
HCC3153	Epirubicin	TOP2	-6.1117	-6.2411	1.0881	0.029879000000000003
HCC3153	Erlotinib	EGFR	-4.1759	-4.2012	-0.0743	0.69
HCC3153	Etoposide	TOP2	-5.2682	-5.6006	0.4735	0.046144
HCC3153	Everolimus	MTOR	-4.6739	-5.0555	1.1616	0.071422
HCC3153	Fascaplysin	CDK4	-6.3845	-6.6083	1.0307	0.0010428
HCC3153	GSK1059615	PI3K	-5.1741	-5.5645	0.2066	0.14537
HCC3153	GSK1070916	AURK	-4.6484	-4.9835	-0.3078	0.47847
HCC3153	GSK1120212	MEK	NaN	NaN	NaN	NaN
HCC3153	GSK1838705A	IGF1R	-4.6945	-5.4372	-0.1490	0.30915
HCC3153	GSK2119563A	PI3K	NaN	NaN	NaN	NaN
HCC3153	GSK2126458A	PI3K	-6.4743	-7.3853	-0.5750	0.22541999999999998
HCC3153	GSK461364	PLK1	-6.0544	-7.7749	1.9998	0.4331
HCC3153	GSK923295	CENPE	-6.9427	-7.1724	1.8383	0.3647
HCC3153	Gefitinib	EGFR	NaN	NaN	NaN	NaN
HCC3153	Geldanamycin	HSP90	-6.9245	-7.2344	0.8596	0.28895
HCC3153	Gemcitabine	DNA replication	-3.8416	-7.0757	1.7325	0.6587
HCC3153	IKK 16	IKK	-5.3799	-5.5158	2.0000	0.0078829
HCC3153	Ibandronate sodium salt	FDPS	-3.5328	-4.0956	0.7596	0.41555
HCC3153	Imatinib	ABL/KIT/PDGFR	-4.4023	-4.5682	1.6772	0.0020611
HCC3153	Ixabepilone	TUBB	-7.86	-8.2162	0.7874	0.19712000000000002
HCC3153	LBH589	HDAC	-6.3722	-6.5628	0.8663	0.11934000000000002
HCC3153	Lestaurtinib	FLT3/JAK2/TrkA	-5.0377	-5.0761	1.6323	0.018009999999999998
HCC3153	MG-132	Proteasome	-6.7671	-6.8983	1.7740	0.012103000000000001
HCC3153	MLN4924	NAE1	-6.0351	-6.4952	0.1396	0.19372999999999999
HCC3153	NSC663284	CDC25	-5.5113	-5.6765	1.4228	0.0056391
HCC3153	NU6102	CDK1/2	-4.6437	-4.7797	1.6964	0.17509
HCC3153	Nutlin 3a	MDM2	-4.2747	-4.461	1.1738	0.40833
HCC3153	Olomoucine II	CDK1	-5.218	-5.4896	0.5160	0.011909000000000001
HCC3153	Oxaliplatin	DNA cross-linker	-4.6842	-5.2037	-0.3445	0.06422699999999999
HCC3153	Oxamflatin	HDAC	-5.5159	-5.8101	0.4222	0.015759
HCC3153	PD173074	FGFR1/3	-4.4776	-4.7664	0.5291	0.5411100000000001
HCC3153	PP242 hydrate	MTOR	NaN	NaN	NaN	NaN
HCC3153	Paclitaxel	TUBB	-7.4172	-7.7456	1.1349	0.4086
HCC3153	SB-715992	KSP	-7.4331	-7.6119	1.6055	0.196
HCC3153	Sigma AKT1-2 inhibitor	AKT	-4.4856	-5.0172	0.2065	0.28991
HCC3153	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-4.9136	-5.0281	1.9364	0.0031033000000000002
HCC3153	TCS2312 dihydrochloride	CHK1	-6.1761	-6.357	1.3934	0.063808
HCC3153	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
HCC3153	Temsirolimus	MTOR	-4.8529	-5.3311	-1.2775	0.28339000000000003
HCC3153	Topotecan	TOP1	-6.2064	-6.6946	-0.3906	0.048836000000000004
HCC3153	Trichostatin A	HDAC	-4.4611	-4.6533	1.0136	0.073077
HCC3153	Triciribine	AKT	-5.0334	-6.5579	1.1408	0.46207
HCC3153	VX-680	AURK/FLT3/ABL/JAK2	-4.533	-4.6594	1.9996	0.12904000000000002
HCC3153	Valproic acid	HDAC	-2.4161	-2.5695	1.6274	0.10099
HCC3153	Vinorelbine	TUBB	-7.4557	-7.5455	1.9996	0.2594
HCC3153	Vorinostat	HDAC	-3.4995	-3.8063	0.4457	0.13912
HCC3153	XRP44X	ELK3	-5.4496	-5.7524	1.3088	0.29175
HCC3153	Z-Leu-Leu-Leu-al	Proteasome	-6.6745	-6.7822	2.0000	0.1086
HCC3153	Z-Leu-Leu-Norvalinal	Proteasome	-6.1875	-6.3596	1.2228	0.021359
HCC38	17-AAG	HSP90	-6.8296	-7.2836	0.5336	0.23335999999999998
HCC38	5-FU	TYMS	-3.0867	-3.7252	-0.5995	0.16948
HCC38	5-FUdR	TYMS	-3.3567	-3.8397	-0.8594	0.2687
HCC38	AG1478	EGFR	NaN	NaN	NaN	NaN
HCC38	BIBW2992	EGFR/HER2	-5.6012	-5.7817	0.4244	0.012078
HCC38	Baicalein	Lipoxygenase	-4.44	-4.5625	1.9877	0.097997
HCC38	Bortezomib	Proteasome	-7.1957	-7.2796	1.7824	0
HCC38	Bosutinib	Src	-5.9672	-6.0692	1.3474	0.021409
HCC38	CGC-11047	Polyamine analogue	-4.1212	-4.4522	-1.0125	0.11483
HCC38	CGC-11144	Polyamine analogue	-6.7121	-6.8404	1.2247	0.00773
HCC38	CPT-11	TOP1	-5.8976	-6.1597	0.6731	0.051084
HCC38	Carboplatin	DNA cross-linker	-4.4729	-4.8234	0.7519	0.068618
HCC38	Cisplatin	DNA cross-linker	-5.5028	-5.7963	0.4605	0.030477999999999998
HCC38	Docetaxel	TUBB	-8.4709	-8.7384	0.9661	0.22375
HCC38	Doxorubicin	TOP2	-7.5605	-8.1413	0.5965	0.010674
HCC38	Epirubicin	TOP2	-6.9407	-7.1138	1.2690	0.041631
HCC38	Erlotinib	EGFR	NaN	NaN	NaN	NaN
HCC38	Etoposide	TOP2	-6.3508	-6.5517	0.5286	0.039550999999999996
HCC38	Everolimus	MTOR	-5.5579	NaN	-1.5462	0.25171
HCC38	Fascaplysin	CDK4	-6.4462	-6.5732	1.1230	0
HCC38	GSK1059615	PI3K	-5.7804	-6.0941	0.6933	0.10517
HCC38	GSK1070916	AURK	-5.7637	-6.4859	-0.8732	0.17254
HCC38	GSK1120212	MEK	NaN	NaN	NaN	NaN
HCC38	GSK1838705A	IGF1R	-5.0415	-5.1211	1.4699	0.006533199999999999
HCC38	GSK2119563A	PI3K	-5.5898	-6.0556	-0.0324	0.24216999999999997
HCC38	GSK2126458A	PI3K	-7.0798	-7.6187	-0.0939	0.059508000000000005
HCC38	GSK461364	PLK1	-7.4139	-7.5675	1.9211	0.28925
HCC38	GSK923295	CENPE	-7.17	-7.3851	1.4035	0.26005
HCC38	Gefitinib	EGFR	-4.4776	-4.9022	1.9993	0.56389
HCC38	Geldanamycin	HSP90	-7.2882	-7.5889	1.4709	0.34185
HCC38	Gemcitabine	DNA replication	-8.2417	-8.3689	1.7866	0.1041
HCC38	IKK 16	IKK	-5.4061	-5.5002	1.9996	0
HCC38	Ibandronate sodium salt	FDPS	-4.1813	-4.3368	1.1988	0.070251
HCC38	Imatinib	ABL/KIT/PDGFR	-4.4491	-4.5222	1.9249	0.0011252
HCC38	Ixabepilone	TUBB	-8.445	-8.579	0.9283	0.1118
HCC38	LBH589	HDAC	-7.3521	-7.4968	0.7102	0.0013517999999999998
HCC38	Lestaurtinib	FLT3/JAK2/TrkA	-7.1218	-7.2491	0.9321	0.030527999999999996
HCC38	MG-132	Proteasome	-6.6129	-6.7053	1.6060	0.005527000000000001
HCC38	MLN4924	NAE1	-7.1367	-7.3541	0.3033	0.053183
HCC38	NSC663284	CDC25	-5.5701	-5.697	1.0158	0.00165
HCC38	NU6102	CDK1/2	-4.9316	-5.0834	0.4383	0.08644299999999999
HCC38	Nutlin 3a	MDM2	-4.5564	-4.6538	1.1414	0.29062
HCC38	Olomoucine II	CDK1	-5.4498	-5.5914	0.5685	0.032729
HCC38	Oxaliplatin	DNA cross-linker	-4.8806	-5.5520000000000005	-0.2839	0.04735
HCC38	Oxamflatin	HDAC	-6.6763	-6.832000000000001	0.4016	0.003468
HCC38	PD173074	FGFR1/3	-5.176	-5.5642	0.0960	0.16847
HCC38	PP242 hydrate	MTOR	-8.8385	-9.6108	-0.7593	0.042773
HCC38	Paclitaxel	TUBB	-7.9393	-8.1832	0.9445	0.17095
HCC38	SB-715992	KSP	-7.3108	-7.4034	1.8768	0.2012
HCC38	Sigma AKT1-2 inhibitor	AKT	-4.8283	-4.9506	1.2330	0.031887
HCC38	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.2654	-5.3474	1.7626	0.0016162
HCC38	TCS2312 dihydrochloride	CHK1	-6.9263	-7.0217	1.4691	0.03188
HCC38	Tamoxifen	ESR1	-4.1358	-4.2562	1.1454	0.13871
HCC38	Temsirolimus	MTOR	-5.6573	NaN	-1.9845	0.26184
HCC38	Topotecan	TOP1	-8.3335	-8.61	0.6360	0.07895
HCC38	Trichostatin A	HDAC	-5.1397	-5.2478	1.5866	0.025291
HCC38	Triciribine	AKT	-5.8505	-6.3287	-0.2106	0.33708
HCC38	VX-680	AURK/FLT3/ABL/JAK2	-6.0552	-6.5583	-0.9697	0.081936
HCC38	Valproic acid	HDAC	-2.9272	-3.0952	0.5936	0.025141
HCC38	Vinorelbine	TUBB	-7.6518	-7.9162	1.3707	0.19218
HCC38	Vorinostat	HDAC	-4.3087	-4.5043	0.6996	0.0083958
HCC38	XRP44X	ELK3	-5.6274	-5.8223	0.7111	0.22696999999999998
HCC38	Z-Leu-Leu-Leu-al	Proteasome	-6.5736	-6.6615	1.9424	0.07376100000000001
HCC38	Z-Leu-Leu-Norvalinal	Proteasome	-6.1801	-6.2592	1.9996	0.00187
HCC70	17-AAG	HSP90	-6.2152	-6.6518	0.5734	0.18836
HCC70	5-FU	TYMS	-3.7894	-4.1996	0.7373	0.013166999999999998
HCC70	5-FUdR	TYMS	-2.8128	-3.6082	-1.2605	0.37838
HCC70	AG1478	EGFR	-4.1941	-4.6819	0.6448	0.21631999999999998
HCC70	BIBW2992	EGFR/HER2	-5.9177	-6.4959	-0.4655	0.051927999999999995
HCC70	Baicalein	Lipoxygenase	-3.7773	-3.9078	1.9998	0.6277699999999999
HCC70	Bortezomib	Proteasome	NaN	NaN	NaN	NaN
HCC70	Bosutinib	Src	-5.6902	-6.0259	0.2618	0.050349
HCC70	CGC-11047	Polyamine analogue	-4.4754	-5.9007	-1.2852	0.11682999999999999
HCC70	CGC-11144	Polyamine analogue	-6.382000000000001	-6.5904	0.9862	0.015080000000000001
HCC70	CPT-11	TOP1	-4.6851	-4.8901	1.6369	0.068406
HCC70	Carboplatin	DNA cross-linker	-4.7155	-4.8423	1.9996	0.007127
HCC70	Cisplatin	DNA cross-linker	-5.6083	-5.7787	1.9993	0.008773999999999999
HCC70	Docetaxel	TUBB	-7.8487	-8.5185	0.6182	0.27991
HCC70	Doxorubicin	TOP2	-6.2596	-7.3316	-0.4123	0.65764
HCC70	Epirubicin	TOP2	-6.0674	-6.3566	0.9906	0.0024617
HCC70	Erlotinib	EGFR	-4.6698	-5.7547	-1.1140	0.37944
HCC70	Etoposide	TOP2	-4.5492	-5.3123	-0.2141	0.10647999999999999
HCC70	Everolimus	MTOR	-5.7658	NaN	-1.7110	0.24636999999999998
HCC70	Fascaplysin	CDK4	-6.5841	-6.9057	0.6088	0
HCC70	GSK1059615	PI3K	-6.1571	-6.7682	0.0663	0.017969
HCC70	GSK1070916	AURK	-5.6592	-6.4477	-1.0834	0.20002999999999999
HCC70	GSK1120212	MEK	-4.7773	-7.8153	-0.5009	0.60248
HCC70	GSK1838705A	IGF1R	-5.1734	-5.3484	1.5346	0.015373
HCC70	GSK2119563A	PI3K	-5.5504	-6.1509	-0.3250	0.12218
HCC70	GSK2126458A	PI3K	-7.5358	-8.1178	-0.2054	0.046374
HCC70	GSK461364	PLK1	-5.1370000000000005	-7.5055	1.1484	0.35325
HCC70	GSK923295	CENPE	-7.4313	-7.6963	1.7740	0.2869
HCC70	Gefitinib	EGFR	-4.5561	-5.0812	-0.0285	0.5169100000000001
HCC70	Geldanamycin	HSP90	-6.8673	-7.1523	1.5442	0.29505
HCC70	Gemcitabine	DNA replication	-3.8416	-4.5991	0.5211	0.72837
HCC70	IKK 16	IKK	-5.4168	-5.5493	1.7557	0.0037498000000000006
HCC70	Ibandronate sodium salt	FDPS	-3.8216	-4.1977	1.4046	0.42068
HCC70	Imatinib	ABL/KIT/PDGFR	-4.5261	-4.7307	1.2904	0
HCC70	Ixabepilone	TUBB	-7.9797	-8.9212	-1.0819	0.12484
HCC70	LBH589	HDAC	-6.9812	-7.1521	1.2657	0.010221
HCC70	Lestaurtinib	FLT3/JAK2/TrkA	-6.2395	-6.711	-0.1397	0.068495
HCC70	MG-132	Proteasome	-7.0064	-7.2026	1.0353	0.013931
HCC70	MLN4924	NAE1	-6.6406	-6.8199	1.1150	0.047724
HCC70	NSC663284	CDC25	-5.2775	-5.5443	0.7355	0.0079956
HCC70	NU6102	CDK1/2	-4.6708	-4.7391	1.8038	0.019964
HCC70	Nutlin 3a	MDM2	-4.4763	-4.7683	0.5840	0.26174000000000003
HCC70	Olomoucine II	CDK1	-5.2353	-5.4698	0.8143	0.0040627
HCC70	Oxaliplatin	DNA cross-linker	-5.1027	-5.331	1.1583	0
HCC70	Oxamflatin	HDAC	-6.0738	-6.3833	0.3448	0.004445
HCC70	PD173074	FGFR1/3	-4.9585	-5.1367	1.9989	0.364
HCC70	PP242 hydrate	MTOR	-9.5655	-12.107000000000001	-1.7093	0.056524
HCC70	Paclitaxel	TUBB	-7.7982	-8.1002	1.4600	0.2306
HCC70	SB-715992	KSP	-7.2934	-7.4217	2.0000	0.1686
HCC70	Sigma AKT1-2 inhibitor	AKT	-5.3965	-5.7736	-0.0302	0.06339299999999999
HCC70	Sunitinib Malate	PDGFR/VEGFR/KIT/FLT3	-5.2269	-5.6217	0.2546	0.018304
HCC70	TCS2312 dihydrochloride	CHK1	-6.4147	-6.5803	1.4502	0.024147
HCC70	Tamoxifen	ESR1	NaN	NaN	NaN	NaN
HCC70	Temsirolimus	MTOR	-5.2526	NaN	-1.8427	0.29422
HCC70	Topotecan	TOP1	-5.9458	-6.233	1.1316	0.03665
HCC70	Trichostatin A	HDAC	-4.6943	-4.8885	1.2910	0.010381
HCC70	Triciribine	AKT	-6.5506	-7.0104	0.6434	0.33383
HCC70	VX-680	AURK/FLT3/ABL/JAK2	-5.2466	NaN	-1.3880	0.25034
